Keyword,title,price,raw_price,rating,Reviews,platform,position,Delivery,Link,thumbnail,Data_Source,brand,rank,visibility_score,top_10_products,price_range
laptop,NIMO 173 AI Laptop AMD Ryzen AI 9 HX 370 Radeon 890M,1399.99,1399.99,4.2,64,nimo,18,Free delivery,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTPDPcWqmh_mE7wA-ZL-lhq2ufVmE2vtGogNkm-rrGoigsvqpN0LUyIZm3fkaKeR8i3QBs4tmqGFage0SJm5h2BeqfrgHSxaPp2L0OmX2K45OKzwxL3MGA,API,NIMO,9,11.11111111111111,True,Mid Range
laptop,Temlicolo 141 Laptop 8GB RAM PC 256GB SSD Intel Celeron N4020C up to 28GHz Windows 11 Pro Webcam 1TB SSD Expansion Silver,269.99,269.99,4.6,168,walmart - temlicolo tablet,19,Free delivery by Wed,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTFdeFjkGe9VrWyBBed11Nw1ZVg0Dg-t9RTwVkiLNY0CvyIVCyLnZ7rvU0Rg0Es065bjpuWcX81VHo_vItDcC_dsLFCs1Aj9_QlWmt3PbbR-1nXMmBVLPAFRQ,API,Temlicolo,5,20.0,True,Budget
laptop,Lenovo IdeaPad Slim 3x 153 Touchscreen Copilot PC Laptop 83n,779.99,779.99,4.6,462,lenovo,20,Free delivery,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcR5RdrINa7RkW-UIeeBuPkbQ8y1GT7hrCFw2yNvMtc7a5Yc8k7eo79bVkFvJ9naUGbVfWJIutsq0LiC_73rjrcssl5V5jTKEXzXOKZxE_3nuQcu1qtIPEuw,API,Lenovo,5,20.0,True,Mid Range
laptop,Dell Plus 16 2in1 16 Touchscreen Laptop,909.99,909.99,4.7,1600,newegg.com - rockystone,21,Free delivery,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRHFvDdX52glDWaLXCLQ4mTb_knSvsNOHURba7EV3QSHgoL4LJmrH38UdzBOQQdGqVx1vmcckMW3mlrurtuT12R7A3OdN4Wl2dCtOQoxu7X1QkRl-P4rptVNw,API,Dell,4,25.0,True,Mid Range
laptop,LG gram Book 16 Inch Copilot PC Windows 11 Home Dual AI Touchscreen Laptop AMD Ryzen AI 7 16GB RAM 1TB SSD Black,999.99,999.99,4.8,33,best buy,22,Unknown,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcT4mGkLrkMEKveyCs_UYOWO4n3YXHi9lOnNhIp4a9mQq1oAvutxcGFBrE7fBuQAnjZ2QBfFZ_3ihUk4G6UsfGBlxoOIZC7dR36yEZOzCirxpGUmVBYKoHvmjg,API,LG,3,33.33333333333333,True,Mid Range
laptop,Apple 133 MacBook Air,231.49,231.49,4.5,1200,walmart,23,Free delivery,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRQTNyOKGgQ3xKR15EyR_QTEJMXfKfYgpdkte__niuwCHUhY-60i-3HIGxhKpA5V4T4H9afr3auCC6Ci5GZ8QVSgkXG7c5hvicevw2AsFo5,API,Apple,6,16.666666666666664,True,Budget
laptop,Microsoft Surface Pro 13 Snapdragon X2 Plus,1599.99,1599.99,4.7,32,b&h photo-video-audio,24,Free delivery by Wed,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRtrqiaYICC1zjqJZKOaaglUYDACVcKXoZVRZWpTQrxF3Csa4YxG0SAMGnNliJK-7XcTLWo-JISixNUwvKW4jVSdZfwLBZ55Fj0AJq8gm50,API,Microsoft,4,25.0,True,Mid Range
laptop,GeekBook M16 Laptop Intel Ultra,849.0,849.0,4.5,139,geekompc.com,25,Free delivery by Fri,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRii5leRnFUXUQqpFO0pPOOyL_9rRP6k42Yb4G7PC-9lC3QW47p8Fe5_j2sBEJBl9vdII3SzE-63RGYDwyFxU2kcKCVRG6ZZN6mDbk-DYNxgnfDN1NL9yf_jA,API,GeekBook,6,16.666666666666664,True,Mid Range
laptop,Samsung Galaxy Chromebook Go 14 LED Laptop Intel Celeron 4GB Memory 128GB 128GB SD Card Silver,349.99,349.99,4.5,,best buy,26,Unknown,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQunsb98j-gBjiiiaZQNSiBaxq1ijawGQsY9V-NmekU353bWCcSivsunTunRv3xIDE5iulYadFk01TP3JQgFANfK9y3X1BQ5q7VQCb3EMVMSYNwH8N_V-_yoQ,API,Samsung,6,16.666666666666664,True,Mid Range
laptop,Lenovo IdeaPad 14 Laptop Intel Pentium Silver N6000 82LV003WUS,249.0,249.0,4.1,81,walmart,27,Free delivery,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSXZN06eNpg50bteBoTsw_kV0ymquqtlTxD7bQr6DqHTcn5IgBEbDq4cfo7rLNcCiIVB5Qi1yrzOD5GOjssJUFzK7ybs816VQbgmIJx0qfU,API,Lenovo,10,10.0,True,Budget
laptop,ASUS 156 Vivobook 15 Touchscreen Laptop Intel Corei7 1355U,749.99,749.99,4.5,,electronic express,28,Free delivery,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQye6Yw5e-E_NUJlpwy1dIn_cqG_i7flpxfGvMQR9ygoJe_D-XrwpqBTUaSOWpBTJiAJrG6B3Sb5hxaxZfLZeRwEMY46E0PJb-WCAI-pzTVmgfnhp6Ac-y3,API,ASUS,6,16.666666666666664,True,Mid Range
laptop,HP 840 G8core I51145g7 26ghz16gb Ram256gb,440.99,440.99,4.5,,target,29,Free delivery,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRP1LQkyzluIGgc1e30cBKfozSuYp9b4RXz5VU8MlFTvsDNWTuTbjs80XNiDJ0lIt77MNtJuYnSILFdl3MhkBYJgiyUqfaBbS_bk7BhB1RFpJeTarK9sPUp,API,HP,6,16.666666666666664,True,Mid Range
laptop,Jumper Laptop 156 Inch Computer 16GB DDR3 RAM 1TB SSD i3 Intel Core FHD 1920x1080Window 11 Gray,329.98,329.98,4.5,,best buy,30,Unknown,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQgfaxqbOtmXZiWo0m4rNCpimf9umBqSQJ2Cr_zDgTowTPEu6BoiBiHEeqrDPOG9f9xQWHN0wgijvpDx6pTzPfgxoETONsMXyQ8bNGsNEHAe7O6Xj8oUGuC,API,Jumper,6,16.666666666666664,True,Mid Range
laptop,156 inch Laptop12GB RAM 256gb SSDWindows 11 Pro NoteBook Pcms Office 365Intel Celeron N4000up to 26GHz Bussiness Computer Size One Size,239.89,239.89,2.3,23,walmart - tpv tech,31,Free delivery by Wed,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSdZByX_AtlUNGrHo_J794GJx1b66uCmU9rwuaIHINvjaydmpsfMaKe6II3aP0qRpG8u9VyAQw5v4zxvXGBM-qPkgaC3PTfEa7aUiVU392_,API,156,28,3.571428571428571,False,Budget
laptop,HP Intel i5 13th Gen Intel Iris Xe Graphics,959.79,959.79,3.8,118,newegg.com - lone star computer,32,Free delivery,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRILYKOEy_PZo_tWRVMEBfOMutBI3mZgtF2OWE5PiTY0Gl0ihdIqT0ZnXA1MRTJUEKfQSS87m5lIZ3-YnN4qibett-D9-V9Edw_r-EHmcYw87nBaj2ieB4pFTE,API,HP,13,7.6923076923076925,False,Mid Range
laptop,Lenovo ThinkPad P1 Gen 8 21q,6989.28,6989.28,4.5,,connection,33,Free delivery,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSSHMVTLYI-2hqLqDUUxyrIhXpSEGe5oPHTCP-8Jk-bKsvzGRyKDypQLc-q1NmJIXKLXA9AGtNSdlHcn8QGhvkIaFMSkcK4ac4dXReZOR0DWy7-lH0-uuz7,API,Lenovo,6,16.666666666666664,True,Premium
laptop,New Lenovo Chromebook m Cosmic Blue Laptop MediaTek Kompanio 540,529.0,529.0,4.5,,best buy,34,Free delivery by Tue,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQ5HZzLp6G0xu3qdhYjFggxDuFIWJXAmGEqQnG4Hb38n4-lngcDk4gxn4UP6qgSLUY3Hi1-pwxRhQpD6eqX5rZIJorops8kMyGvJL6K9ASqMqMheLd9Da0r0A,API,New,6,16.666666666666664,True,Mid Range
laptop,HP 14dq6101dx 14 Laptop Intel Core N150 4GB RAM,249.99,249.99,4.4,136,walmart - deal catcher,35,Free delivery,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSpd-SWu-jZA_CqC4zIBm9_wTERW6ebYGyvDKzLIXyrh9Lzs1f8URC8rS7vVAUUn5EKUV_KzePHUOdPbqhDXpx_tTP6mvEaAMyegVGwwQ0Mg-vit_kmLXHT,API,HP,7,14.285714285714285,True,Budget
laptop,Dell Latitude 7420 14in FHD Laptop Intel i71185G7 32GB RAM 512GB SSD Windows 11 Pro 1Year Warranty,385.0,385.0,4.6,25,discount computer depot,36,Free delivery by Thu,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcR3oP1S7wRKxajLBTqVADUi69ZQgrSDcVJxTz5XU_z252uN240h1Z3Of1yL0Kfy4trITbBFz4B8NzNwOOgSaff5njqTikIjX_pR4vOM_oPq,API,Dell,5,20.0,True,Mid Range
laptop,Microsoft Surface Laptop Copilot PC 138 Snapdragon X Plus,1499.99,1499.99,4.3,105,microsoft store,37,Free delivery by Thu,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSffE527mwivCOhDHotZ01EuSALZ7gCnBwsu4qAFWQOmqc1WaRemTcBfzknvEStUkndxQt-5-CMVe0JjY3Vf9KCPPnb-LfirjZSSqwaOHVm1JVdQ92rYKBx,API,Microsoft,8,12.5,True,Mid Range
laptop,Laptop,10.99,10.99,4.5,,fab by epic games,38,Unknown,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcS63qFuj6L-bygvaS2ZyEDRlA32C_GZw1QSHz7UTQrEyfL1N1msPe0VKWZQGuNovWaAODBrAeRqxCTHc3Wk7tnilIGBHpQYeyvHk4UVcVrN8KL2sy0FL5BJ,API,Laptop,6,16.666666666666664,True,Budget
laptop,Dell Pro 16 PC16250,1649.39,1649.39,4.4,748,best buy,39,Unknown,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQG61RQp8zePBZY8bjXo8FrMKoQv-c-TSV61iwfH7CaU03dxNdNda9J3At_6rMsSyO-jJLYt2gh14WW5t8iJ81AW0jcDWyMny-4N0KITHdf9yh5gMetzTOf,API,Dell,7,14.285714285714285,True,Mid Range
laptop,MSI 16 Vector 16 HX AI Gaming Laptop,2299.0,2299.0,4.0,1,walmart - newegg inc.,40,Free delivery,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcR2HpgZlruBighghgfb-UyzUKioRqo7-mHpbK_LDwenCG_78bfj4HBbDP65Rp5OaA5eyGlong_zu5gebJOWIlWnifYnzGfO8jZYcdrId3PrirTY4Jbf1Ggz4w,API,MSI,11,9.090909090909092,False,Mid Range
laptop,Microsoft Surface Laptop Copilot PC 138 Snapdragon X,1399.99,1399.99,4.5,528,microsoft store,2,Free delivery by Thu,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSq8TR-T5tV1CBQVZ5h31tM1D7OIaCET-iw4RgSn4jj5uLjMSrB-iVfkVedtQz5gGqUZh8VLmWmwxOphcPP45En2SKE8mRK5Nk9JUlTiNeWQ3iPvyYx14w6KA,API,Microsoft,6,16.666666666666664,True,Mid Range
laptop,Apple MacBook Neo 13 A18 Pro chip,699.99,699.99,4.8,5400,target,3,Free delivery by Sat,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSVYvNSM4O7rKvLh2GAGOAFkrepbLz5e7TVcC-Km7PPfGPxpTJk3YNaCPsGpOfTho1UNW02OMpTB0-BB74iYxulD40wy-0CNFBljbwE14cvX8qYLj7_M7hxuA,API,Apple,3,33.33333333333333,True,Mid Range
laptop,Alienware 15 DA15265 153 Gaming Laptop Computer,899.0,899.0,4.6,138,walmart,4,Free delivery,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSkCNKgXaA_v1ochVIZehYfQuSMv14TP3o6Z1_GZZjiFA3ZZ4J0VHI33VTeOqOw2alrjYEXPu3oe9fODfF4oyOh97EjZZ11jf2vyyDEkvY30r8XpVfp0poQ,API,Alienware,5,20.0,True,Mid Range
laptop,Lenovo Yoga 7 16ILL10 Copilot PC 2in1 Laptop Computer,799.99,799.99,4.7,693,best buy,6,Free delivery by Tue,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTTm4SvXc-cK1dN6IiRHN3Z0IbXvJfDCeSer1mf5I6Rcx-JMyXEDuOW8PWECnxGCSamp7RWKWUKxf_mIKrC-ANMtfoCbE_EwLmbfvSDH5kEpWiijBofobJHiQ,API,Lenovo,4,25.0,True,Mid Range
laptop,Dell 156 Touchscreen Laptop Intel Core i5 Processor,539.99,539.99,4.5,221,lowe's,7,Free delivery by Thu,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQBhYafPYSVGsK2X_N8mRZ5L7LEG9EDic1WzqeAWKGtZ8gPO_fm8qZyNa-O7Wfc1YXD6ZzugZ89vMEvl3ynjQU4_48UogoUDD8pFEIN5edqAT_xakCnl0A7vQ,API,Dell,6,16.666666666666664,True,Mid Range
laptop,GeekBook M16 Laptop Intel Ultra,849.0,849.0,4.5,139,geekompc.com,8,Free delivery by Fri,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRii5leRnFUXUQqpFO0pPOOyL_9rRP6k42Yb4G7PC-9lC3QW47p8Fe5_j2sBEJBl9vdII3SzE-63RGYDwyFxU2kcKCVRG6ZZN6mDbk-DYNxgnfDN1NL9yf_jA,API,GeekBook,6,16.666666666666664,True,Mid Range
laptop,Microsoft 13 Surface Laptop Copilot PC,1239.99,1239.99,4.7,605,nfm,9,Unknown,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQzu0gdR2NSmwEtCQcG_B3nq8YoGN9et5iWWZ1OR1seyXPhSK-pBs6uC5ydZr6NwQgYjYQTR_Z8ObZSOMgYWuOSDnmPF1240zzkoYipWcfdAm0G1TOQCv4S,API,Microsoft,4,25.0,True,Mid Range
laptop,Lenovo IdeaPad Slim 3x 153 Touchscreen Copilot PC Laptop 83n,779.99,779.99,4.6,462,lenovo,10,Free delivery,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcR5RdrINa7RkW-UIeeBuPkbQ8y1GT7hrCFw2yNvMtc7a5Yc8k7eo79bVkFvJ9naUGbVfWJIutsq0LiC_73rjrcssl5V5jTKEXzXOKZxE_3nuQcu1qtIPEuw,API,Lenovo,5,20.0,True,Mid Range
laptop,NIMO 173 AI Laptop AMD Ryzen AI 9 HX 370 Radeon 890M,1399.99,1399.99,4.2,64,nimo,12,Free delivery,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTPDPcWqmh_mE7wA-ZL-lhq2ufVmE2vtGogNkm-rrGoigsvqpN0LUyIZm3fkaKeR8i3QBs4tmqGFage0SJm5h2BeqfrgHSxaPp2L0OmX2K45OKzwxL3MGA,API,NIMO,9,11.11111111111111,True,Mid Range
laptop,Microsoft Surface Pro 13 Snapdragon X2 Plus,1599.99,1599.99,4.7,32,b&h photo-video-audio,13,Free delivery by Wed,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRtrqiaYICC1zjqJZKOaaglUYDACVcKXoZVRZWpTQrxF3Csa4YxG0SAMGnNliJK-7XcTLWo-JISixNUwvKW4jVSdZfwLBZ55Fj0AJq8gm50,API,Microsoft,4,25.0,True,Mid Range
laptop,Hp 173 inch FHD IPS Notebook AMD Ryzen 5 7430u 8GB RAM 256gb SSD Natural,479.99,479.99,3.8,14,walmart - antonline.com,14,Unknown,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcS0CAsmjsOxUtHy_TRbd44lXxBmY7CXk-K94NbJ2BEhOaiNslH6NlVQVXVsvkbjVfrn1bHN9gnl57Bmgt0MKI8sibKTxb4tbYldi72wum2epmNLDkfDGiEI,API,Hp,13,7.6923076923076925,False,Mid Range
laptop,LG gram Book 16 Inch Copilot PC Windows 11 Home Dual AI Touchscreen Laptop AMD Ryzen AI 7 16GB RAM 1TB SSD Black,999.99,999.99,4.8,33,best buy,15,Unknown,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcT4mGkLrkMEKveyCs_UYOWO4n3YXHi9lOnNhIp4a9mQq1oAvutxcGFBrE7fBuQAnjZ2QBfFZ_3ihUk4G6UsfGBlxoOIZC7dR36yEZOzCirxpGUmVBYKoHvmjg,API,LG,3,33.33333333333333,True,Mid Range
laptop,Microsoft Surface Laptop 138 2K Touchscreen Snapdragon X2 Elite 2026,1699.99,1699.99,4.8,39,microsoft store,16,Free delivery by Thu,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQFsRVJYtcTfL35bn3CqpWsIKrPVZi4hrgudZJr9B35hkS4jTo4YsPC0CC9k1hIT3i2KEUqoRFPeGZQYP0UwbdoVWA02Ckg0grJrhyif8kZ_-3grWL_Qv2H,API,Microsoft,3,33.33333333333333,True,Mid Range
laptop,15inch Apple MacBook Air M5,1499.0,1499.0,4.9,1500,apple,17,Free next-day delivery,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSkOCiqpXaZpaqIEJtU-Fo9yfjJR_1KkDNlBx1_MQ6llU6zPJ9S2rh5f4Q8DCfIewMJ3Qs5V5TssEVPZ5M9nxn2_lV1WyvVZa32l5-lxCrFSbbhD6vRJzZmZQ,API,15inch,2,50.0,True,Mid Range
laptop,Microsoft Surface Laptop 7 Copilot 15 Touchscreen Snapdragon X Elite,1549.99,1549.99,4.7,12,cdw,18,Unknown,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcS15HTwMeskfl8egKKK7aleJj128psGCyAgCzWkIIFTonjEqxzzUFIqZMODyu5qXpvoBVxe9HVxGuxvWht1QFWvhXvU-ogoqDMEYCeRx7IkFlZueGGqnIC8,API,Microsoft,4,25.0,True,Mid Range
laptop,Dell Plus 16 2in1 16 Touchscreen Laptop,909.99,909.99,4.7,1600,newegg.com - rockystone,19,Free delivery,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRHFvDdX52glDWaLXCLQ4mTb_knSvsNOHURba7EV3QSHgoL4LJmrH38UdzBOQQdGqVx1vmcckMW3mlrurtuT12R7A3OdN4Wl2dCtOQoxu7X1QkRl-P4rptVNw,API,Dell,4,25.0,True,Mid Range
laptop,MSI 16 Vector 16 HX AI Gaming Laptop,2299.0,2299.0,4.0,1,walmart - newegg inc.,20,Free delivery,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcR2HpgZlruBighghgfb-UyzUKioRqo7-mHpbK_LDwenCG_78bfj4HBbDP65Rp5OaA5eyGlong_zu5gebJOWIlWnifYnzGfO8jZYcdrId3PrirTY4Jbf1Ggz4w,API,MSI,11,9.090909090909092,False,Mid Range
laptop,Acer Chromebook 315 156 FHD Laptop with Google AI MediaTek Kompanio 540 4GB Memory 128GB Storage WiFi 6E,379.0,379.0,4.6,60,best buy,21,Free delivery by Tue,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTMTVI1-uuqmFXpErMu96ngxLcI_vFPw0YjXdwKjw1CutO-zzrOqaQ2WNRmA41ntsuK2oYDxVtZvLxidz0YeobJ738jmZGGKYEx5C7pXKo,API,Acer,5,20.0,True,Mid Range
laptop,Lenovo ThinkPad P14s Gen 6 21ql,1740.69,1740.69,4.5,183,lenovo,22,Free delivery,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSgN7FQ1jPzdXZRruMIECzu_qUccgReabwSzfBZ_P9a8SfP5DwuhhfE2XV1CNOGsb3lnIwx7TjvcwaJ9SZYYSzGEL7iUeEGeaslcIqUcSrXzGRSktvoXWWIoA,API,Lenovo,6,16.666666666666664,True,Mid Range
laptop,ASUS 156 Vivobook 15 Touchscreen Laptop Intel Corei7 1355U,749.99,749.99,4.5,,electronic express,23,Free delivery,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQye6Yw5e-E_NUJlpwy1dIn_cqG_i7flpxfGvMQR9ygoJe_D-XrwpqBTUaSOWpBTJiAJrG6B3Sb5hxaxZfLZeRwEMY46E0PJb-WCAI-pzTVmgfnhp6Ac-y3,API,ASUS,6,16.666666666666664,True,Mid Range
laptop,Microsoft Surface Laptop Copilot PC 138 Snapdragon X Plus,1499.99,1499.99,4.3,105,microsoft store,24,Free delivery by Thu,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSffE527mwivCOhDHotZ01EuSALZ7gCnBwsu4qAFWQOmqc1WaRemTcBfzknvEStUkndxQt-5-CMVe0JjY3Vf9KCPPnb-LfirjZSSqwaOHVm1JVdQ92rYKBx,API,Microsoft,8,12.5,True,Mid Range
laptop,HP 840 G8core I51145g7 26ghz16gb Ram256gb,440.99,440.99,4.5,,target,25,Free delivery,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRP1LQkyzluIGgc1e30cBKfozSuYp9b4RXz5VU8MlFTvsDNWTuTbjs80XNiDJ0lIt77MNtJuYnSILFdl3MhkBYJgiyUqfaBbS_bk7BhB1RFpJeTarK9sPUp,API,HP,6,16.666666666666664,True,Mid Range
laptop,HP Stream 14 Laptop Intel Celeron N4120 4GB RAM 64GB eMMC,229.99,229.99,3.6,2100,walmart,26,Free delivery,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRNAbrNqjr0ItSeUyup5AoCchc-etUXGcz7-cx8WX9U3H1vh0Ryu82tWofQaP0hh06D28adNf-8PqiTYt4SgpnpPugaR2FWa8anHvjRV7jG6ZGrL_aOXHKa,API,HP,15,6.666666666666667,False,Budget
laptop,Apple MacBook Air M1 7core GPU,250.0,250.0,4.7,29000,event link,27,Unknown,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSyJVDkSvvn91IkArsNELNLL8HSKf-jLqD7aa7muIW7UB-0NWafT6UW4PC6QCyVQsB7uewTDuxeYboW7oc24y4zz2BUahVwVA,API,Apple,4,25.0,True,Budget
laptop,New Lenovo Ideapad Slim 3 15itn9 156 N150 10ghz 8GB RAM 128GB SSD,399.99,399.99,4.7,19,best buy,28,Free delivery by Tue,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQZZcjFOYTNGtC7yKyEUhgTorO-asWIc1Rsu2VPiD_LNA2th6TFsfUSgj9L1Cpuo98FJVuKdDAJIUPmRXH0FOHLWE0snDrHOAdcAWunTZlGZtMceWfnT9hB,API,New,4,25.0,True,Mid Range
laptop,HP Intel i5 13th Gen Intel Iris Xe Graphics,959.79,959.79,3.8,118,newegg.com - lone star computer,29,Free delivery,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRILYKOEy_PZo_tWRVMEBfOMutBI3mZgtF2OWE5PiTY0Gl0ihdIqT0ZnXA1MRTJUEKfQSS87m5lIZ3-YnN4qibett-D9-V9Edw_r-EHmcYw87nBaj2ieB4pFTE,API,HP,13,7.6923076923076925,False,Mid Range
laptop,Microsoft 15 Surface Laptop Copilot PC,1599.99,1599.99,4.3,138,microsoft store,30,Free delivery by Thu,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSffE527mwivCOhDHotZ01EuSALZ7gCnBwsu4qAFWQOmqc1WaRemTcBfzknvEStUkndxQt-5-CMVe0JjY3Vf9KCPPnb-LfirjZSSqwaOHVm1JVdQ92rYKBx,API,Microsoft,8,12.5,True,Mid Range
laptop,NIMO 156 Laptop AMD Ryzen 7 8745HS 32GB DDR5 RAM 1TB SSD Radeon 780M,729.99,729.99,4.2,6,nimo,31,Free delivery,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRUwLwspdZ4HuSJ5gGXWexm4LePuwy709vd1sXxOfQrHM-_u-Zse8rj3YDhCHZl62Ri3Dp0I4Ro6m_D991Km8M-Ga-mZMsTcLI6RLyyA3NbNRxoZuI3kraW,API,NIMO,9,11.11111111111111,True,Mid Range
laptop,Temlicolo 141 Laptop 8GB RAM PC 256GB SSD Intel Celeron N4020C up to 28GHz Windows 11 Pro Webcam 1TB SSD Expansion Silver,269.99,269.99,4.6,168,walmart - temlicolo tablet,32,Free delivery by Wed,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTFdeFjkGe9VrWyBBed11Nw1ZVg0Dg-t9RTwVkiLNY0CvyIVCyLnZ7rvU0Rg0Es065bjpuWcX81VHo_vItDcC_dsLFCs1Aj9_QlWmt3PbbR-1nXMmBVLPAFRQ,API,Temlicolo,5,20.0,True,Budget
laptop,Apple MacBook Pro 14inch M5,2389.0,2389.0,4.8,542,expercom - apple premier partner,33,Unknown,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRmuy3jZ_Dar-WeUTlnIKn3MWwd2zNk5LY5Kq1UEIk03LZXgAbhBj0f9vClZkhn8PiM6xEYsxqdw5AWX2N4A--RccqfMycbPWOvr-lfqTopQflzuE5cCqUb,API,Apple,3,33.33333333333333,True,Mid Range
laptop,Jumper Laptop 156 Inch Computer 16GB DDR3 RAM 1TB SSD i3 Intel Core FHD 1920x1080Window 11 Gray,329.98,329.98,4.5,,best buy,34,Unknown,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQgfaxqbOtmXZiWo0m4rNCpimf9umBqSQJ2Cr_zDgTowTPEu6BoiBiHEeqrDPOG9f9xQWHN0wgijvpDx6pTzPfgxoETONsMXyQ8bNGsNEHAe7O6Xj8oUGuC,API,Jumper,6,16.666666666666664,True,Mid Range
laptop,Samsung Galaxy Book6 Ultra in Grey,2699.99,2699.99,4.2,12,newegg.com,35,Free delivery,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQXr8noP4QyCA1kWENikEkn38FCiUZUN5HWuWsxVgRCRACTrIWLxEcVUX53klnQQhsYEZsM4kjTVuBvpM3-w9foezNYBdaalsXSBlFXumywZCiSO4C0UT-a_g,API,Samsung,9,11.11111111111111,True,Mid Range
laptop,Dell Spldell Chromebook 11 CC11260,398.41,398.41,4.8,9,provantage,36,Free delivery,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSfl4DflySr7v5yb1fnMYdUPw3X2I6li6k8zM5gD3jPFNtGH-J-7nBAhm7_GbPOvc7p0gZwqK0vbe4DRbECDfzm9BGbKPW8Z83FgItDlkeg7CIcpTrc-X9xMw,API,Dell,3,33.33333333333333,True,Mid Range
laptop,HP 14 HD Laptop Intel Processor N150 4GB RAM,249.0,249.0,4.6,47,walmart - deal catcher,37,Free delivery,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRczv3Kh83PUp7WqLLxAjXYXOtPmwJelD7z6O8DNAYOqHrvVp_0xSC3_8GzdFeN_ggiNFV2okXncOYz757wZpjYlaYgWRWiiGf0-pRsNo4,API,HP,5,20.0,True,Budget
